MEP_system,Image_ID,Ansatz,Fine-tune/Train_steps,E(Hartree)
2-Aminopropan-2-ol,4,"Orbformer scratch, all structures",32000,-249.6530564636229
2-Aminopropan-2-ol,5,"Orbformer scratch, all structures",32000,-249.65063278740777
2-Aminopropan-2-ol,6,"Orbformer scratch, all structures",32000,-249.6199433743459
2-Aminopropan-2-ol,7,"Orbformer scratch, all structures",32000,-249.55822171193097
2-Aminopropan-2-ol,8,"Orbformer scratch, all structures",32000,-249.54077211488655
2-Aminopropan-2-ol,9,"Orbformer scratch, all structures",32000,-249.51752721733035
2-Aminopropan-2-ol,10,"Orbformer scratch, all structures",32000,-249.50325468841004
2-Aminopropan-2-ol,11,"Orbformer scratch, all structures",32000,-249.5022165894362
2-Aminopropan-2-ol,12,"Orbformer scratch, all structures",32000,-249.50299777964148
2-Aminopropan-2-ol,13,"Orbformer scratch, all structures",32000,-249.50200787394454
2-Aminopropan-2-ol,14,"Orbformer scratch, all structures",32000,-249.5024889833196
2-Aminopropan-2-ol,15,"Orbformer scratch, all structures",32000,-249.50494453775454
2-Aminopropan-2-ol,16,"Orbformer scratch, all structures",32000,-249.50363553503286
2-Aminopropan-2-ol,17,"Orbformer scratch, all structures",32000,-249.50274817832957
2-Aminopropan-2-ol,18,"Orbformer scratch, all structures",32000,-249.5033134701199
2-Aminopropan-2-ol,19,"Orbformer scratch, all structures",32000,-249.50130027209863
2-Aminopropan-2-ol,0,"Orbformer scratch, all structures",48000,-249.6604032745153
2-Aminopropan-2-ol,1,"Orbformer scratch, all structures",48000,-249.66062198418274
2-Aminopropan-2-ol,2,"Orbformer scratch, all structures",48000,-249.66257656578486
2-Aminopropan-2-ol,3,"Orbformer scratch, all structures",48000,-249.6685485105713
2-Aminopropan-2-ol,4,"Orbformer scratch, all structures",48000,-249.6707752355358
2-Aminopropan-2-ol,5,"Orbformer scratch, all structures",48000,-249.6681263286518
2-Aminopropan-2-ol,6,"Orbformer scratch, all structures",48000,-249.64048242392835
2-Aminopropan-2-ol,7,"Orbformer scratch, all structures",48000,-249.58532642494256
2-Aminopropan-2-ol,8,"Orbformer scratch, all structures",48000,-249.56398425480143
2-Aminopropan-2-ol,9,"Orbformer scratch, all structures",48000,-249.54479409806993
2-Aminopropan-2-ol,10,"Orbformer scratch, all structures",48000,-249.5266963589001
2-Aminopropan-2-ol,11,"Orbformer scratch, all structures",48000,-249.51589743859674
2-Aminopropan-2-ol,12,"Orbformer scratch, all structures",48000,-249.51625863511828
2-Aminopropan-2-ol,13,"Orbformer scratch, all structures",48000,-249.51614907418897
2-Aminopropan-2-ol,14,"Orbformer scratch, all structures",48000,-249.5170450019486
2-Aminopropan-2-ol,15,"Orbformer scratch, all structures",48000,-249.51904473164876
2-Aminopropan-2-ol,16,"Orbformer scratch, all structures",48000,-249.51694040422572
2-Aminopropan-2-ol,17,"Orbformer scratch, all structures",48000,-249.51699450471358
2-Aminopropan-2-ol,18,"Orbformer scratch, all structures",48000,-249.51719480929546
2-Aminopropan-2-ol,19,"Orbformer scratch, all structures",48000,-249.5156368424313
2-Aminopropan-2-ol,0,"Orbformer scratch, all structures",64000,-249.67044452101774
2-Aminopropan-2-ol,1,"Orbformer scratch, all structures",64000,-249.66582539305355
2-Aminopropan-2-ol,2,"Orbformer scratch, all structures",64000,-249.66977528536853
2-Aminopropan-2-ol,3,"Orbformer scratch, all structures",64000,-249.67542648796822
2-Aminopropan-2-ol,4,"Orbformer scratch, all structures",64000,-249.67756906030124
2-Aminopropan-2-ol,5,"Orbformer scratch, all structures",64000,-249.6775304241059
2-Aminopropan-2-ol,6,"Orbformer scratch, all structures",64000,-249.64884589089098
2-Aminopropan-2-ol,7,"Orbformer scratch, all structures",64000,-249.58733026054614
2-Aminopropan-2-ol,8,"Orbformer scratch, all structures",64000,-249.56592497231742
2-Aminopropan-2-ol,9,"Orbformer scratch, all structures",64000,-249.54527550550984
2-Aminopropan-2-ol,10,"Orbformer scratch, all structures",64000,-249.52709207217305
2-Aminopropan-2-ol,11,"Orbformer scratch, all structures",64000,-249.51571480692778
2-Aminopropan-2-ol,12,"Orbformer scratch, all structures",64000,-249.51654433843478
2-Aminopropan-2-ol,13,"Orbformer scratch, all structures",64000,-249.5235285991299
2-Aminopropan-2-ol,14,"Orbformer scratch, all structures",64000,-249.5212211362261
2-Aminopropan-2-ol,15,"Orbformer scratch, all structures",64000,-249.52330885422464
2-Aminopropan-2-ol,16,"Orbformer scratch, all structures",64000,-249.5238708686535
2-Aminopropan-2-ol,17,"Orbformer scratch, all structures",64000,-249.52368703828617
2-Aminopropan-2-ol,18,"Orbformer scratch, all structures",64000,-249.52198919753508
2-Aminopropan-2-ol,19,"Orbformer scratch, all structures",64000,-249.52344094639784
2-Aminopropan-2-ol,0,"Orbformer scratch, all structures",80000,-249.6770710735055
2-Aminopropan-2-ol,1,"Orbformer scratch, all structures",80000,-249.6775477759014
2-Aminopropan-2-ol,2,"Orbformer scratch, all structures",80000,-249.67580254999777
2-Aminopropan-2-ol,3,"Orbformer scratch, all structures",80000,-249.68252475422045
2-Aminopropan-2-ol,4,"Orbformer scratch, all structures",80000,-249.68416303786205
2-Aminopropan-2-ol,5,"Orbformer scratch, all structures",80000,-249.68135207736483
2-Aminopropan-2-ol,6,"Orbformer scratch, all structures",80000,-249.65610252016629
2-Aminopropan-2-ol,7,"Orbformer scratch, all structures",80000,-249.59381824171652
2-Aminopropan-2-ol,8,"Orbformer scratch, all structures",80000,-249.57038911296098
2-Aminopropan-2-ol,9,"Orbformer scratch, all structures",80000,-249.5514138866005
2-Aminopropan-2-ol,10,"Orbformer scratch, all structures",80000,-249.53845022828042
2-Aminopropan-2-ol,11,"Orbformer scratch, all structures",80000,-249.5275549175519
2-Aminopropan-2-ol,12,"Orbformer scratch, all structures",80000,-249.52634985672123
2-Aminopropan-2-ol,13,"Orbformer scratch, all structures",80000,-249.52900020002429
2-Aminopropan-2-ol,14,"Orbformer scratch, all structures",80000,-249.5294045203215
2-Aminopropan-2-ol,15,"Orbformer scratch, all structures",80000,-249.52655419635823
2-Aminopropan-2-ol,16,"Orbformer scratch, all structures",80000,-249.52611741389373
2-Aminopropan-2-ol,17,"Orbformer scratch, all structures",80000,-249.5279519311301
2-Aminopropan-2-ol,18,"Orbformer scratch, all structures",80000,-249.52727926622757
2-Aminopropan-2-ol,19,"Orbformer scratch, all structures",80000,-249.52510855099027
2-Aminopropan-2-ol,0,"Orbformer scratch, all structures",100000,-249.68532722727457
2-Aminopropan-2-ol,1,"Orbformer scratch, all structures",100000,-249.6840506752862
2-Aminopropan-2-ol,2,"Orbformer scratch, all structures",100000,-249.68695060373943
2-Aminopropan-2-ol,3,"Orbformer scratch, all structures",100000,-249.6943246299073
2-Aminopropan-2-ol,4,"Orbformer scratch, all structures",100000,-249.69334215279687
2-Aminopropan-2-ol,5,"Orbformer scratch, all structures",100000,-249.6898861604084
2-Aminopropan-2-ol,6,"Orbformer scratch, all structures",100000,-249.6603446724366
2-Aminopropan-2-ol,7,"Orbformer scratch, all structures",100000,-249.6021302693685
2-Aminopropan-2-ol,8,"Orbformer scratch, all structures",100000,-249.57810057017008
2-Aminopropan-2-ol,9,"Orbformer scratch, all structures",100000,-249.55973953334816
2-Aminopropan-2-ol,10,"Orbformer scratch, all structures",100000,-249.54438560061985
2-Aminopropan-2-ol,11,"Orbformer scratch, all structures",100000,-249.5328403246031
2-Aminopropan-2-ol,12,"Orbformer scratch, all structures",100000,-249.5324799296075
2-Aminopropan-2-ol,13,"Orbformer scratch, all structures",100000,-249.53044761605062
2-Aminopropan-2-ol,14,"Orbformer scratch, all structures",100000,-249.53156634989801
2-Aminopropan-2-ol,15,"Orbformer scratch, all structures",100000,-249.53270609622533
2-Aminopropan-2-ol,16,"Orbformer scratch, all structures",100000,-249.53132798834906
2-Aminopropan-2-ol,17,"Orbformer scratch, all structures",100000,-249.53097589992947
2-Aminopropan-2-ol,18,"Orbformer scratch, all structures",100000,-249.53114907718233
2-Aminopropan-2-ol,19,"Orbformer scratch, all structures",100000,-249.53014644266108
2-Aminopropan-2-ol,0,"Orbformer scratch, all structures",120000,-249.69322393459743
2-Aminopropan-2-ol,1,"Orbformer scratch, all structures",120000,-249.69155380288606
2-Aminopropan-2-ol,2,"Orbformer scratch, all structures",120000,-249.69477421202868
2-Aminopropan-2-ol,3,"Orbformer scratch, all structures",120000,-249.70058652089438
2-Aminopropan-2-ol,4,"Orbformer scratch, all structures",120000,-249.69972414015928
2-Aminopropan-2-ol,5,"Orbformer scratch, all structures",120000,-249.69999973958335
2-Aminopropan-2-ol,6,"Orbformer scratch, all structures",120000,-249.6720451780531
2-Aminopropan-2-ol,7,"Orbformer scratch, all structures",120000,-249.615914782679
2-Aminopropan-2-ol,8,"Orbformer scratch, all structures",120000,-249.59249609784771
2-Aminopropan-2-ol,9,"Orbformer scratch, all structures",120000,-249.57534829440647
2-Aminopropan-2-ol,10,"Orbformer scratch, all structures",120000,-249.56043473052978
2-Aminopropan-2-ol,11,"Orbformer scratch, all structures",120000,-249.54913159661942
2-Aminopropan-2-ol,12,"Orbformer scratch, all structures",120000,-249.5451217602927
2-Aminopropan-2-ol,13,"Orbformer scratch, all structures",120000,-249.5458842493693
2-Aminopropan-2-ol,14,"Orbformer scratch, all structures",120000,-249.54466668720292
2-Aminopropan-2-ol,15,"Orbformer scratch, all structures",120000,-249.54473567708334
2-Aminopropan-2-ol,16,"Orbformer scratch, all structures",120000,-249.54438280843098
2-Aminopropan-2-ol,17,"Orbformer scratch, all structures",120000,-249.54422420840794
2-Aminopropan-2-ol,18,"Orbformer scratch, all structures",120000,-249.54483414086235
2-Aminopropan-2-ol,19,"Orbformer scratch, all structures",120000,-249.54492950320773
2-Aminopropan-2-ol,0,"Orbformer scratch, all structures",160000,-249.7076003672282
2-Aminopropan-2-ol,1,"Orbformer scratch, all structures",160000,-249.70615604437208
2-Aminopropan-2-ol,2,"Orbformer scratch, all structures",160000,-249.70839684109157
2-Aminopropan-2-ol,3,"Orbformer scratch, all structures",160000,-249.7130431048923
2-Aminopropan-2-ol,4,"Orbformer scratch, all structures",160000,-249.71516761271158
2-Aminopropan-2-ol,5,"Orbformer scratch, all structures",160000,-249.7123279437595
2-Aminopropan-2-ol,6,"Orbformer scratch, all structures",160000,-249.68437427113852
2-Aminopropan-2-ol,7,"Orbformer scratch, all structures",160000,-249.62576498446995
2-Aminopropan-2-ol,8,"Orbformer scratch, all structures",160000,-249.60377546573216
2-Aminopropan-2-ol,9,"Orbformer scratch, all structures",160000,-249.58540991279628
2-Aminopropan-2-ol,10,"Orbformer scratch, all structures",160000,-249.57077674865724
2-Aminopropan-2-ol,11,"Orbformer scratch, all structures",160000,-249.55907762993706
2-Aminopropan-2-ol,12,"Orbformer scratch, all structures",160000,-249.55464456753202
2-Aminopropan-2-ol,13,"Orbformer scratch, all structures",160000,-249.55392602556017
2-Aminopropan-2-ol,14,"Orbformer scratch, all structures",160000,-249.55505996025934
2-Aminopropan-2-ol,15,"Orbformer scratch, all structures",160000,-249.55505514712863
2-Aminopropan-2-ol,16,"Orbformer scratch, all structures",160000,-249.55512334439643
2-Aminopropan-2-ol,17,"Orbformer scratch, all structures",160000,-249.55449620513917
2-Aminopropan-2-ol,18,"Orbformer scratch, all structures",160000,-249.554993143887
2-Aminopropan-2-ol,19,"Orbformer scratch, all structures",160000,-249.5549849067602
2-Aminopropan-2-ol,0,"Orbformer fine-tune LAC (400k), all structures",250,-249.5839863109901
2-Aminopropan-2-ol,1,"Orbformer fine-tune LAC (400k), all structures",250,-249.58797126684414
2-Aminopropan-2-ol,2,"Orbformer fine-tune LAC (400k), all structures",250,-249.5960832416772
2-Aminopropan-2-ol,3,"Orbformer fine-tune LAC (400k), all structures",250,-249.60204213532108
2-Aminopropan-2-ol,4,"Orbformer fine-tune LAC (400k), all structures",250,-249.6024902988153
2-Aminopropan-2-ol,5,"Orbformer fine-tune LAC (400k), all structures",250,-249.60490384829723
2-Aminopropan-2-ol,6,"Orbformer fine-tune LAC (400k), all structures",250,-249.5860752453416
2-Aminopropan-2-ol,7,"Orbformer fine-tune LAC (400k), all structures",250,-249.5068186681877
2-Aminopropan-2-ol,8,"Orbformer fine-tune LAC (400k), all structures",250,-249.4768511266223
2-Aminopropan-2-ol,9,"Orbformer fine-tune LAC (400k), all structures",250,-249.4587973188941
2-Aminopropan-2-ol,10,"Orbformer fine-tune LAC (400k), all structures",250,-249.4547889820278
2-Aminopropan-2-ol,11,"Orbformer fine-tune LAC (400k), all structures",250,-249.4592632728695
2-Aminopropan-2-ol,12,"Orbformer fine-tune LAC (400k), all structures",250,-249.4584839717981
2-Aminopropan-2-ol,13,"Orbformer fine-tune LAC (400k), all structures",250,-249.4386174302853
2-Aminopropan-2-ol,14,"Orbformer fine-tune LAC (400k), all structures",250,-249.4667332443688
2-Aminopropan-2-ol,15,"Orbformer fine-tune LAC (400k), all structures",250,-249.4732515781481
2-Aminopropan-2-ol,16,"Orbformer fine-tune LAC (400k), all structures",250,-249.47351103157897
2-Aminopropan-2-ol,17,"Orbformer fine-tune LAC (400k), all structures",250,-249.4739900031755
2-Aminopropan-2-ol,18,"Orbformer fine-tune LAC (400k), all structures",250,-249.47528704040934
2-Aminopropan-2-ol,19,"Orbformer fine-tune LAC (400k), all structures",250,-249.47259720450523
2-Aminopropan-2-ol,0,"Orbformer fine-tune LAC (400k), all structures",1000,-249.61019801121742
2-Aminopropan-2-ol,1,"Orbformer fine-tune LAC (400k), all structures",1000,-249.61001095453045
2-Aminopropan-2-ol,2,"Orbformer fine-tune LAC (400k), all structures",1000,-249.6228618187281
2-Aminopropan-2-ol,3,"Orbformer fine-tune LAC (400k), all structures",1000,-249.63051538379023
2-Aminopropan-2-ol,4,"Orbformer fine-tune LAC (400k), all structures",1000,-249.62915548116766
2-Aminopropan-2-ol,5,"Orbformer fine-tune LAC (400k), all structures",1000,-249.62814486616148
2-Aminopropan-2-ol,6,"Orbformer fine-tune LAC (400k), all structures",1000,-249.6074097443029
2-Aminopropan-2-ol,7,"Orbformer fine-tune LAC (400k), all structures",1000,-249.54541514776872
2-Aminopropan-2-ol,8,"Orbformer fine-tune LAC (400k), all structures",1000,-249.51772104141256
2-Aminopropan-2-ol,9,"Orbformer fine-tune LAC (400k), all structures",1000,-249.50234052481034
2-Aminopropan-2-ol,10,"Orbformer fine-tune LAC (400k), all structures",1000,-249.50122054101578
2-Aminopropan-2-ol,11,"Orbformer fine-tune LAC (400k), all structures",1000,-249.50034285776334
2-Aminopropan-2-ol,12,"Orbformer fine-tune LAC (400k), all structures",1000,-249.50128855539958
2-Aminopropan-2-ol,13,"Orbformer fine-tune LAC (400k), all structures",1000,-249.4933224806886
2-Aminopropan-2-ol,14,"Orbformer fine-tune LAC (400k), all structures",1000,-249.50300457000733
2-Aminopropan-2-ol,15,"Orbformer fine-tune LAC (400k), all structures",1000,-249.50480080277512
2-Aminopropan-2-ol,16,"Orbformer fine-tune LAC (400k), all structures",1000,-249.50435008398682
2-Aminopropan-2-ol,17,"Orbformer fine-tune LAC (400k), all structures",1000,-249.50299769310024
2-Aminopropan-2-ol,18,"Orbformer fine-tune LAC (400k), all structures",1000,-249.5039370739407
2-Aminopropan-2-ol,19,"Orbformer fine-tune LAC (400k), all structures",1000,-249.5015892210709
2-Aminopropan-2-ol,0,"Orbformer fine-tune LAC (400k), all structures",4000,-249.66356043239904
2-Aminopropan-2-ol,1,"Orbformer fine-tune LAC (400k), all structures",4000,-249.6611338272776
2-Aminopropan-2-ol,2,"Orbformer fine-tune LAC (400k), all structures",4000,-249.66520771845842
2-Aminopropan-2-ol,3,"Orbformer fine-tune LAC (400k), all structures",4000,-249.6757023930905
2-Aminopropan-2-ol,4,"Orbformer fine-tune LAC (400k), all structures",4000,-249.67518163256966
2-Aminopropan-2-ol,5,"Orbformer fine-tune LAC (400k), all structures",4000,-249.67415132662117
2-Aminopropan-2-ol,6,"Orbformer fine-tune LAC (400k), all structures",4000,-249.64432348039415
2-Aminopropan-2-ol,7,"Orbformer fine-tune LAC (400k), all structures",4000,-249.5789120300293
2-Aminopropan-2-ol,8,"Orbformer fine-tune LAC (400k), all structures",4000,-249.55271936897907
2-Aminopropan-2-ol,9,"Orbformer fine-tune LAC (400k), all structures",4000,-249.53401570404964
2-Aminopropan-2-ol,10,"Orbformer fine-tune LAC (400k), all structures",4000,-249.52147609216584
2-Aminopropan-2-ol,11,"Orbformer fine-tune LAC (400k), all structures",4000,-249.52124372527115
2-Aminopropan-2-ol,12,"Orbformer fine-tune LAC (400k), all structures",4000,-249.52035524241128
2-Aminopropan-2-ol,13,"Orbformer fine-tune LAC (400k), all structures",4000,-249.51691471812813
2-Aminopropan-2-ol,14,"Orbformer fine-tune LAC (400k), all structures",4000,-249.5183023130629
2-Aminopropan-2-ol,15,"Orbformer fine-tune LAC (400k), all structures",4000,-249.5197143212816
2-Aminopropan-2-ol,16,"Orbformer fine-tune LAC (400k), all structures",4000,-249.51903681159843
