Ansatz,System,Fine-tune step,Geometry,E
orbformer_scratch,CNOH,250,2,-165.03368834021146+/-0
orbformer_scratch,CNOH,250,3,-164.90730274704978+/-0
orbformer_scratch,CNOH,250,4,-165.32616890569423+/-0
orbformer_scratch,CNOH,250,5,-164.8907266640419+/-0
orbformer_scratch,CNOH,250,6,-165.6542571988147+/-0
orbformer_scratch,CNOH,250,7,-165.1032556534438+/-0
orbformer_scratch,CNOH,250,8,-164.94639505343292+/-0
orbformer_scratch,CNOH,250,9,-165.55140680981128+/-0
orbformer_scratch,CNOH,1000,0,-167.86856417192251+/-0
orbformer_scratch,CNOH,1000,1,-167.1372195485208+/-0
orbformer_scratch,CNOH,1000,2,-167.73492956585136+/-0
orbformer_scratch,CNOH,1000,3,-167.38509625651292+/-0
orbformer_scratch,CNOH,1000,4,-167.5077197578574+/-0
orbformer_scratch,CNOH,1000,5,-167.86020612860412+/-0
orbformer_scratch,CNOH,1000,6,-168.03602900092804+/-0
orbformer_scratch,CNOH,1000,7,-167.86975357091222+/-0
orbformer_scratch,CNOH,1000,8,-167.542734911944+/-0
orbformer_scratch,CNOH,1000,9,-168.10031599259068+/-0
orbformer_scratch,CNOH,4000,0,-168.49452389224246+/-0
orbformer_scratch,CNOH,4000,1,-168.38010256438045+/-0
orbformer_scratch,CNOH,4000,2,-168.53222575349338+/-0
orbformer_scratch,CNOH,4000,3,-168.41365774772814+/-0
orbformer_scratch,CNOH,4000,4,-168.46666649939408+/-0
orbformer_scratch,CNOH,4000,5,-168.48999171087485+/-0
orbformer_scratch,CNOH,4000,6,-168.53427505512238+/-0
orbformer_scratch,CNOH,4000,7,-168.49977923089202+/-0
orbformer_scratch,CNOH,4000,8,-168.38458640528526+/-0
orbformer_scratch,CNOH,4000,9,-168.53939591652036+/-0
orbformer_scratch,CNOH,8000,0,-168.56314388970605+/-0
orbformer_scratch,CNOH,8000,1,-168.52773868865967+/-0
orbformer_scratch,CNOH,8000,2,-168.55426109098164+/-0
orbformer_scratch,CNOH,8000,3,-168.4861452055373+/-0
orbformer_scratch,CNOH,8000,4,-168.5104438779042+/-0
orbformer_scratch,CNOH,8000,5,-168.55857456660183+/-0
orbformer_scratch,CNOH,8000,6,-168.57332434569116+/-0
orbformer_scratch,CNOH,8000,7,-168.56005191235514+/-0
orbformer_scratch,CNOH,8000,8,-168.45693933649915+/-0
orbformer_scratch,CNOH,8000,9,-168.5816142932691+/-0
orbformer_scratch,CNOH,16000,0,-168.5788749585656+/-0
orbformer_scratch,CNOH,16000,1,-168.55849895095824+/-0
orbformer_scratch,CNOH,16000,2,-168.61110649616043+/-0
orbformer_scratch,CNOH,16000,3,-168.51694724205726+/-0
orbformer_scratch,CNOH,16000,4,-168.54979619988575+/-0
orbformer_scratch,CNOH,16000,5,-168.57744632576194+/-0
orbformer_scratch,CNOH,16000,6,-168.59384622993204+/-0
orbformer_scratch,CNOH,16000,7,-168.58836938726952+/-0
orbformer_scratch,CNOH,16000,8,-168.48618755094267+/-0
orbformer_scratch,CNOH,16000,9,-168.60322763767465+/-0
orbformer_scratch,CNOH,32000,0,-168.60306245603925+/-0
orbformer_scratch,CNOH,32000,1,-168.59186515426634+/-0
orbformer_scratch,CNOH,32000,2,-168.6348190032959+/-0
orbformer_scratch,CNOH,32000,3,-168.56019300689698+/-0
orbformer_scratch,CNOH,32000,4,-168.59120976093425+/-0
orbformer_scratch,CNOH,32000,5,-168.6068353138421+/-0
orbformer_scratch,CNOH,32000,6,-168.61107366586592+/-0
orbformer_scratch,CNOH,32000,7,-168.61130311077932+/-0
orbformer_scratch,CNOH,32000,8,-168.56358093313605+/-0
orbformer_scratch,CNOH,32000,9,-168.62279906837796+/-0
orbformer_scratch,CO2,250,0,-186.20376080284947+/-0
orbformer_scratch,CO2,250,1,-186.49982941973408+/-0
orbformer_scratch,CO2,250,2,-186.39811812769304+/-0
orbformer_scratch,CO2,250,3,-186.01827334818572+/-0
orbformer_scratch,CO2,250,4,-185.9983077083403+/-0
orbformer_scratch,CO2,250,5,-186.02661773904438+/-0
orbformer_scratch,CO2,250,6,-186.25792536629484+/-0
orbformer_scratch,CO2,250,7,-186.32369797756164+/-0
orbformer_scratch,CO2,250,8,-185.89669660947487+/-0
orbformer_scratch,CO2,250,9,-186.35627398975487+/-0
orbformer_scratch,CO2,1000,0,-188.15562611350242+/-0
orbformer_scratch,CO2,1000,1,-187.51703624259488+/-0
orbformer_scratch,CO2,1000,2,-187.66083822535373+/-0
orbformer_scratch,CO2,1000,3,-187.9593472462445+/-0
orbformer_scratch,CO2,1000,4,-187.78689043222465+/-0
orbformer_scratch,CO2,1000,5,-187.89676562987057+/-0
orbformer_scratch,CO2,1000,6,-187.9597777974203+/-0
orbformer_scratch,CO2,1000,7,-187.13230419357868+/-0
orbformer_scratch,CO2,1000,8,-187.80864785072228+/-0
orbformer_scratch,CO2,1000,9,-187.8713142545833+/-0
orbformer_scratch,CO2,4000,0,-188.44034629792785+/-0
orbformer_scratch,CO2,4000,1,-188.22393515033843+/-0
orbformer_scratch,CO2,4000,2,-188.18907658368832+/-0
orbformer_scratch,CO2,4000,3,-188.32701814590214+/-0
orbformer_scratch,CO2,4000,4,-188.33478502074553+/-0
orbformer_scratch,CO2,4000,5,-188.32270454512877+/-0
orbformer_scratch,CO2,4000,6,-188.36258053070756+/-0
orbformer_scratch,CO2,4000,7,-188.28562294890258+/-0
orbformer_scratch,CO2,4000,8,-188.3100324177426+/-0
orbformer_scratch,CO2,4000,9,-188.30402279577322+/-0
orbformer_scratch,CO2,8000,0,-188.45104844818115+/-0
orbformer_scratch,CO2,8000,1,-188.26907359008788+/-0
orbformer_scratch,CO2,8000,2,-188.2115780214041+/-0
orbformer_scratch,CO2,8000,3,-188.35630018480367+/-0
orbformer_scratch,CO2,8000,4,-188.37127322751024+/-0
orbformer_scratch,CO2,8000,5,-188.32819819179917+/-0
orbformer_scratch,CO2,8000,6,-188.4135208906437+/-0
orbformer_scratch,CO2,8000,7,-188.35159188531935+/-0
orbformer_scratch,CO2,8000,8,-188.34831020257178+/-0
orbformer_scratch,CO2,8000,9,-188.36088015390607+/-0
orbformer_scratch,CO2,16000,0,-188.47784277538597+/-0
orbformer_scratch,CO2,16000,1,-188.30120205230713+/-0
orbformer_scratch,CO2,16000,2,-188.2528293579355+/-0
orbformer_scratch,CO2,16000,3,-188.3719689437866+/-0
orbformer_scratch,CO2,16000,4,-188.38869428678132+/-0
orbformer_scratch,CO2,16000,5,-188.38284433295152+/-0
orbformer_scratch,CO2,16000,6,-188.44909077002998+/-0
orbformer_scratch,CO2,16000,7,-188.3764228408435+/-0
orbformer_scratch,CO2,16000,8,-188.36043076137165+/-0
orbformer_scratch,CO2,16000,9,-188.38741753737753+/-0
orbformer_scratch,CO2,32000,0,-188.49712896347046+/-0
orbformer_scratch,CO2,32000,1,-188.31644882965088+/-0
orbformer_scratch,CO2,32000,2,-188.26674554300521+/-0
orbformer_scratch,CO2,32000,3,-188.40280316849024+/-0
orbformer_scratch,CO2,32000,4,-188.41185258802125+/-0
orbformer_scratch,CO2,32000,5,-188.3917909370148+/-0
orbformer_scratch,CO2,32000,6,-188.46027866197386+/-0
orbformer_scratch,CO2,32000,7,-188.39939482401977+/-0
orbformer_scratch,CO2,32000,8,-188.39523493670168+/-0
orbformer_scratch,CO2,32000,9,-188.40686455524474+/-0
orbformer_scratch,COH2,250,0,-112.47144648423114+/-0
orbformer_scratch,COH2,250,1,-112.85121692058533+/-0
orbformer_scratch,COH2,250,2,-112.85324784595564+/-0
orbformer_scratch,COH2,250,3,-112.75024978976145+/-0
orbformer_scratch,COH2,250,4,-112.47432891804087+/-0
orbformer_scratch,COH2,250,5,-112.71016306595335+/-0
orbformer_scratch,COH2,250,6,-112.78460345689187+/-0
orbformer_scratch,COH2,250,7,-112.90093429151037+/-0
orbformer_scratch,COH2,250,8,-112.54256325774926+/-0
orbformer_scratch,COH2,250,9,-112.6814231411156+/-0
orbformer_scratch,COH2,1000,0,-114.08341022105661+/-0
orbformer_scratch,COH2,1000,1,-114.20329450522804+/-0
orbformer_scratch,COH2,1000,2,-114.16123808994033+/-0
orbformer_scratch,COH2,1000,3,-114.000520893984+/-0
orbformer_scratch,COH2,1000,4,-113.98662120955437+/-0
orbformer_scratch,COH2,1000,5,-113.72982692158374+/-0
orbformer_scratch,COH2,1000,6,-114.12596826681543+/-0
orbformer_scratch,COH2,1000,7,-114.22203675591683+/-0
orbformer_scratch,COH2,1000,8,-114.18259020826788+/-0
orbformer_scratch,COH2,1000,9,-114.03209476701133+/-0
orbformer_scratch,COH2,4000,0,-114.37260199127198+/-0
orbformer_scratch,COH2,4000,1,-114.40562456917796+/-0
orbformer_scratch,COH2,4000,2,-114.39753426447743+/-0
orbformer_scratch,COH2,4000,3,-114.36648172552056+/-0
orbformer_scratch,COH2,4000,4,-114.3738384657947+/-0
orbformer_scratch,COH2,4000,5,-114.29887046692637+/-0
orbformer_scratch,COH2,4000,6,-114.37195519535219+/-0
orbformer_scratch,COH2,4000,7,-114.401369638349+/-0
orbformer_scratch,COH2,4000,8,-114.3824443820146+/-0
orbformer_scratch,COH2,4000,9,-114.35660641536559+/-0
orbformer_scratch,COH2,8000,0,-114.42284177238679+/-0
orbformer_scratch,COH2,8000,1,-114.44162983741761+/-0
orbformer_scratch,COH2,8000,2,-114.44598917083741+/-0
orbformer_scratch,COH2,8000,3,-114.43258903312683+/-0
orbformer_scratch,COH2,8000,4,-114.45000386894169+/-0
orbformer_scratch,COH2,8000,5,-114.35970336331793+/-0
orbformer_scratch,COH2,8000,6,-114.40712980450036+/-0
orbformer_scratch,COH2,8000,7,-114.45286292673093+/-0
orbformer_scratch,COH2,8000,8,-114.4463493201432+/-0
orbformer_scratch,COH2,8000,9,-114.41097736711538+/-0
orbformer_scratch,COH2,16000,0,-114.42690354913901+/-0
orbformer_scratch,COH2,16000,1,-114.45013981283455+/-0
orbformer_scratch,COH2,16000,2,-114.46158698387146+/-0
orbformer_scratch,COH2,16000,3,-114.4330150285994+/-0
orbformer_scratch,COH2,16000,4,-114.45912661595185+/-0
orbformer_scratch,COH2,16000,5,-114.38496449558333+/-0
orbformer_scratch,COH2,16000,6,-114.43282463736959+/-0
orbformer_scratch,COH2,16000,7,-114.45499719558427+/-0
orbformer_scratch,COH2,16000,8,-114.4498484505637+/-0
orbformer_scratch,COH2,16000,9,-114.44352280892818+/-0
orbformer_scratch,COH2,32000,0,-114.44380495185852+/-0
orbformer_scratch,COH2,32000,1,-114.4657136579743+/-0
orbformer_scratch,COH2,32000,2,-114.4824211442037+/-0
orbformer_scratch,COH2,32000,3,-114.46273869164018+/-0
orbformer_scratch,COH2,32000,4,-114.47645991117611+/-0
orbformer_scratch,COH2,32000,5,-114.41389614074515+/-0
orbformer_scratch,COH2,32000,6,-114.44643046170557+/-0
orbformer_scratch,COH2,32000,7,-114.47833712468244+/-0
orbformer_scratch,COH2,32000,8,-114.47022407242555+/-0
orbformer_scratch,COH2,32000,9,-114.46251651054148+/-0
orbformer_scratch_joint,C2H4,0,0,-29.810924411475657+/-0
orbformer_scratch_joint,C2H4,0,1,-31.81209597867919+/-0
orbformer_scratch_joint,C2H4,0,2,-32.10224013406573+/-0
orbformer_scratch_joint,C2H4,0,3,-30.861751201261598+/-0
orbformer_scratch_joint,C2H4,0,4,-31.573575834707768+/-0
orbformer_scratch_joint,C2H4,0,5,-31.968127069064625+/-0
orbformer_scratch_joint,C2H4,0,6,-33.255788872980176+/-0
orbformer_scratch_joint,C2H4,0,7,-32.52574627426693+/-0
orbformer_scratch_joint,C2H4,0,8,-31.77395900458428+/-0
orbformer_scratch_joint,C2H4,0,9,-28.81195420223973+/-0
orbformer_scratch_joint,C2H4,250,0,-76.23633902351988+/-0
orbformer_scratch_joint,C2H4,250,1,-76.33873700890089+/-0
orbformer_scratch_joint,C2H4,250,2,-76.39409845252852+/-0
orbformer_scratch_joint,C2H4,250,3,-76.62244915975451+/-0
orbformer_scratch_joint,C2H4,250,4,-76.63424751007636+/-0
orbformer_scratch_joint,C2H4,250,5,-76.60314802194715+/-0
orbformer_scratch_joint,C2H4,250,6,-76.55235253347013+/-0
orbformer_scratch_joint,C2H4,250,7,-76.65680514129215+/-0
orbformer_scratch_joint,C2H4,250,8,-76.60688034253612+/-0
orbformer_scratch_joint,C2H4,250,9,-76.40358974455276+/-0
orbformer_scratch_joint,C2H4,1000,0,-78.1174971624007+/-0
orbformer_scratch_joint,C2H4,1000,1,-78.11242028670772+/-0
orbformer_scratch_joint,C2H4,1000,2,-78.08316879096265+/-0
orbformer_scratch_joint,C2H4,1000,3,-78.00264079239794+/-0
orbformer_scratch_joint,C2H4,1000,4,-78.09921397742669+/-0
orbformer_scratch_joint,C2H4,1000,5,-78.10456116680382+/-0
orbformer_scratch_joint,C2H4,1000,6,-78.09951841824056+/-0
orbformer_scratch_joint,C2H4,1000,7,-78.06104220345463+/-0
orbformer_scratch_joint,C2H4,1000,8,-78.16866538663393+/-0
orbformer_scratch_joint,C2H4,1000,9,-77.97074617677302+/-0
orbformer_scratch_joint,C2H4,4000,0,-78.4567552154541+/-0
orbformer_scratch_joint,C2H4,4000,1,-78.4533417687734+/-0
orbformer_scratch_joint,C2H4,4000,2,-78.41524860440309+/-0
orbformer_scratch_joint,C2H4,4000,3,-78.39789913800557+/-0
orbformer_scratch_joint,C2H4,4000,4,-78.41872184796759+/-0
orbformer_scratch_joint,C2H4,4000,5,-78.42524934022033+/-0
orbformer_scratch_joint,C2H4,4000,6,-78.41450991626775+/-0
orbformer_scratch_joint,C2H4,4000,7,-78.45223902370114+/-0
orbformer_scratch_joint,C2H4,4000,8,-78.45253271392005+/-0
orbformer_scratch_joint,C2H4,4000,9,-78.43446938790571+/-0
orbformer_scratch_joint,C2H4,8000,0,-78.51177700258891+/-0
orbformer_scratch_joint,C2H4,8000,1,-78.52341462453207+/-0
orbformer_scratch_joint,C2H4,8000,2,-78.4733233640035+/-0
orbformer_scratch_joint,C2H4,8000,3,-78.44608693084717+/-0
orbformer_scratch_joint,C2H4,8000,4,-78.46315787531904+/-0
orbformer_scratch_joint,C2H4,8000,5,-78.47624482134007+/-0
orbformer_scratch_joint,C2H4,8000,6,-78.49118427206737+/-0
orbformer_scratch_joint,C2H4,8000,7,-78.4963286098205+/-0
orbformer_scratch_joint,C2H4,8000,8,-78.49301332916039+/-0
orbformer_scratch_joint,C2H4,8000,9,-78.48578083947912+/-0
orbformer_scratch_joint,C2H4,16000,0,-78.52542123374938+/-0
orbformer_scratch_joint,C2H4,16000,1,-78.52504558499655+/-0
orbformer_scratch_joint,C2H4,16000,2,-78.4854720664978+/-0
orbformer_scratch_joint,C2H4,16000,3,-78.46757682215373+/-0
orbformer_scratch_joint,C2H4,16000,4,-78.4846763530094+/-0
orbformer_scratch_joint,C2H4,16000,5,-78.49614124555274+/-0
orbformer_scratch_joint,C2H4,16000,6,-78.48731332411856+/-0
orbformer_scratch_joint,C2H4,16000,7,-78.50047396839447+/-0
orbformer_scratch_joint,C2H4,16000,8,-78.50195703214318+/-0
orbformer_scratch_joint,C2H4,16000,9,-78.49992002500343+/-0
orbformer_scratch_joint,C2H4,32000,0,-78.52795024402813+/-0
orbformer_scratch_joint,C2H4,32000,1,-78.54721569442749+/-0
orbformer_scratch_joint,C2H4,32000,2,-78.49532960230509+/-0
orbformer_scratch_joint,C2H4,32000,3,-78.47300010566711+/-0
orbformer_scratch_joint,C2H4,32000,4,-78.48579967648+/-0
orbformer_scratch_joint,C2H4,32000,5,-78.5002649156854+/-0
orbformer_scratch_joint,C2H4,32000,6,-78.5156458963698+/-0
orbformer_scratch_joint,C2H4,32000,7,-78.52270148614619+/-0
orbformer_scratch_joint,C2H4,32000,8,-78.50873504916392+/-0
orbformer_scratch_joint,C2H4,32000,9,-78.51651756782294+/-0
orbformer_scratch_joint,C3H4,0,0,-46.899810568297774+/-0
orbformer_scratch_joint,C3H4,0,1,-46.11708462882664+/-0
orbformer_scratch_joint,C3H4,0,2,-48.042882542977196+/-0
orbformer_scratch_joint,C3H4,0,3,-50.834545063252264+/-0
orbformer_scratch_joint,C3H4,0,4,-45.39929353697258+/-0
orbformer_scratch_joint,C3H4,0,5,-49.09700130487875+/-0
orbformer_scratch_joint,C3H4,0,6,-47.75075196607072+/-0
orbformer_scratch_joint,C3H4,0,7,-46.268531921177285+/-0
orbformer_scratch_joint,C3H4,0,8,-46.11473391280022+/-0
orbformer_scratch_joint,C3H4,0,9,-48.33170860313002+/-0
orbformer_scratch_joint,C3H4,250,0,-112.95389416236061+/-0
orbformer_scratch_joint,C3H4,250,1,-112.53048729144382+/-0
orbformer_scratch_joint,C3H4,250,2,-112.40032176340299+/-0
orbformer_scratch_joint,C3H4,250,3,-112.91028044931804+/-0
orbformer_scratch_joint,C3H4,250,4,-112.3497614238694+/-0
orbformer_scratch_joint,C3H4,250,5,-112.93143129046472+/-0
orbformer_scratch_joint,C3H4,250,6,-112.43687379658097+/-0
orbformer_scratch_joint,C3H4,250,7,-112.45271064727068+/-0
orbformer_scratch_joint,C3H4,250,8,-112.70222310146774+/-0
orbformer_scratch_joint,C3H4,250,9,-111.71972435039133+/-0
orbformer_scratch_joint,C3H4,1000,0,-115.09532579993999+/-0
orbformer_scratch_joint,C3H4,1000,1,-114.96784091622942+/-0
orbformer_scratch_joint,C3H4,1000,2,-114.85087350179458+/-0
orbformer_scratch_joint,C3H4,1000,3,-115.11737610856026+/-0
orbformer_scratch_joint,C3H4,1000,4,-114.60980034525075+/-0
orbformer_scratch_joint,C3H4,1000,5,-115.10514870057908+/-0
orbformer_scratch_joint,C3H4,1000,6,-115.11214370039166+/-0
orbformer_scratch_joint,C3H4,1000,7,-114.64720836664549+/-0
orbformer_scratch_joint,C3H4,1000,8,-114.8490696595893+/-0
orbformer_scratch_joint,C3H4,1000,9,-114.48942934784235+/-0
orbformer_scratch_joint,C3H4,4000,0,-116.36682701683044+/-0
orbformer_scratch_joint,C3H4,4000,1,-116.31095948773043+/-0
orbformer_scratch_joint,C3H4,4000,2,-116.34848830591619+/-0
orbformer_scratch_joint,C3H4,4000,3,-116.38732841753855+/-0
orbformer_scratch_joint,C3H4,4000,4,-116.26228237883987+/-0
orbformer_scratch_joint,C3H4,4000,5,-116.36272108770402+/-0
orbformer_scratch_joint,C3H4,4000,6,-116.30328012590769+/-0
orbformer_scratch_joint,C3H4,4000,7,-116.23584598614623+/-0
orbformer_scratch_joint,C3H4,4000,8,-116.22321042520493+/-0
orbformer_scratch_joint,C3H4,4000,9,-116.30166901796862+/-0
orbformer_scratch_joint,C3H4,8000,0,-116.4903496465683+/-0
orbformer_scratch_joint,C3H4,8000,1,-116.44257923083357+/-0
orbformer_scratch_joint,C3H4,8000,2,-116.43564130020141+/-0
orbformer_scratch_joint,C3H4,8000,3,-116.48427934383866+/-0
orbformer_scratch_joint,C3H4,8000,4,-116.41625594611162+/-0
orbformer_scratch_joint,C3H4,8000,5,-116.4755485074133+/-0
orbformer_scratch_joint,C3H4,8000,6,-116.42055598002561+/-0
orbformer_scratch_joint,C3H4,8000,7,-116.41814378876404+/-0
orbformer_scratch_joint,C3H4,8000,8,-116.37214662588788+/-0
orbformer_scratch_joint,C3H4,8000,9,-116.45468065202759+/-0
orbformer_scratch_joint,C3H4,16000,0,-116.53094900326364+/-0
orbformer_scratch_joint,C3H4,16000,1,-116.51746686935425+/-0
orbformer_scratch_joint,C3H4,16000,2,-116.50487957286835+/-0
orbformer_scratch_joint,C3H4,16000,3,-116.52688204860688+/-0
orbformer_scratch_joint,C3H4,16000,4,-116.4792768134852+/-0
orbformer_scratch_joint,C3H4,16000,5,-116.5216131766207+/-0
orbformer_scratch_joint,C3H4,16000,6,-116.47713273551386+/-0
orbformer_scratch_joint,C3H4,16000,7,-116.50675314815494+/-0
orbformer_scratch_joint,C3H4,16000,8,-116.44770937369596+/-0
orbformer_scratch_joint,C3H4,16000,9,-116.5459596033129+/-0
orbformer_scratch_joint,C3H4,32000,0,-116.56545118713379+/-0
orbformer_scratch_joint,C3H4,32000,1,-116.54260717010499+/-0
orbformer_scratch_joint,C3H4,32000,2,-116.52696844100952+/-0
orbformer_scratch_joint,C3H4,32000,3,-116.55303545761109+/-0
orbformer_scratch_joint,C3H4,32000,4,-116.51656377783274+/-0
orbformer_scratch_joint,C3H4,32000,5,-116.54816158510545+/-0
orbformer_scratch_joint,C3H4,32000,6,-116.50367510849989+/-0
orbformer_scratch_joint,C3H4,32000,7,-116.52921245688773+/-0
orbformer_scratch_joint,C3H4,32000,8,-116.46619460087943+/-0
orbformer_scratch_joint,C3H4,32000,9,-116.56755264706813+/-0
orbformer_scratch_joint,CN2H2,0,0,-61.115051214051405+/-0
orbformer_scratch_joint,CN2H2,0,1,-55.601702892976284+/-0
orbformer_scratch_joint,CN2H2,0,2,-59.281684605330554+/-0
orbformer_scratch_joint,CN2H2,0,3,-60.360238082072314+/-0
orbformer_scratch_joint,CN2H2,0,4,-62.7034440424116+/-0
orbformer_scratch_joint,CN2H2,0,5,-57.729414873219284+/-0
orbformer_scratch_joint,CN2H2,0,6,-57.536601712096264+/-0
orbformer_scratch_joint,CN2H2,0,7,-58.63121990977627+/-0
orbformer_scratch_joint,CN2H2,0,8,-56.93701541512962+/-0
orbformer_scratch_joint,CN2H2,0,9,-58.22956894275319+/-0
orbformer_scratch_joint,CN2H2,250,0,-142.8074132838584+/-0
orbformer_scratch_joint,CN2H2,250,1,-143.33989412132138+/-0
orbformer_scratch_joint,CN2H2,250,2,-143.3492339349441+/-0
orbformer_scratch_joint,CN2H2,250,3,-143.23826786735805+/-0
orbformer_scratch_joint,CN2H2,250,4,-143.19213013279273+/-0
orbformer_scratch_joint,CN2H2,250,5,-143.0100824213509+/-0
orbformer_scratch_joint,CN2H2,250,6,-143.42021575542998+/-0
orbformer_scratch_joint,CN2H2,250,7,-143.4864721857346+/-0
orbformer_scratch_joint,CN2H2,250,8,-142.96545188578986+/-0
orbformer_scratch_joint,CN2H2,250,9,-143.1595553227215+/-0
orbformer_scratch_joint,CN2H2,1000,0,-146.63486926295832+/-0
orbformer_scratch_joint,CN2H2,1000,1,-146.86743989644367+/-0
orbformer_scratch_joint,CN2H2,1000,2,-147.02419334002406+/-0
orbformer_scratch_joint,CN2H2,1000,3,-146.65268828049236+/-0
orbformer_scratch_joint,CN2H2,1000,4,-146.7655899389772+/-0
orbformer_scratch_joint,CN2H2,1000,5,-146.60558854108513+/-0
orbformer_scratch_joint,CN2H2,1000,6,-146.9154127688651+/-0
orbformer_scratch_joint,CN2H2,1000,7,-146.9966439384852+/-0
orbformer_scratch_joint,CN2H2,1000,8,-146.71461151957078+/-0
orbformer_scratch_joint,CN2H2,1000,9,-146.80565723777005+/-0
orbformer_scratch_joint,CN2H2,4000,0,-148.3678313345325+/-0
orbformer_scratch_joint,CN2H2,4000,1,-148.3741654599154+/-0
orbformer_scratch_joint,CN2H2,4000,2,-148.4298077291219+/-0
orbformer_scratch_joint,CN2H2,4000,3,-148.3027173040127+/-0
orbformer_scratch_joint,CN2H2,4000,4,-148.2101107914974+/-0
orbformer_scratch_joint,CN2H2,4000,5,-148.15026033018617+/-0
orbformer_scratch_joint,CN2H2,4000,6,-148.34052727505542+/-0
orbformer_scratch_joint,CN2H2,4000,7,-148.44666514242118+/-0
orbformer_scratch_joint,CN2H2,4000,8,-148.28154392232108+/-0
orbformer_scratch_joint,CN2H2,4000,9,-148.32455580386554+/-0
orbformer_scratch_joint,CN2H2,8000,0,-148.5150504301341+/-0
orbformer_scratch_joint,CN2H2,8000,1,-148.57048014466127+/-0
orbformer_scratch_joint,CN2H2,8000,2,-148.6040048541669+/-0
orbformer_scratch_joint,CN2H2,8000,3,-148.53588665592264+/-0
orbformer_scratch_joint,CN2H2,8000,4,-148.5454074754349+/-0
orbformer_scratch_joint,CN2H2,8000,5,-148.53230287152178+/-0
orbformer_scratch_joint,CN2H2,8000,6,-148.510995016187+/-0
orbformer_scratch_joint,CN2H2,8000,7,-148.58467054914266+/-0
orbformer_scratch_joint,CN2H2,8000,8,-148.46315952332986+/-0
orbformer_scratch_joint,CN2H2,8000,9,-148.55762336199052+/-0
orbformer_scratch_joint,CN2H2,16000,0,-147.64063492092754+/-0
orbformer_scratch_joint,CN2H2,16000,1,-148.6198454869056+/-0
orbformer_scratch_joint,CN2H2,16000,2,-148.66821149806802+/-0
orbformer_scratch_joint,CN2H2,16000,3,-148.60710491952392+/-0
orbformer_scratch_joint,CN2H2,16000,4,-148.62569894192222+/-0
orbformer_scratch_joint,CN2H2,16000,5,-148.58961228570791+/-0
orbformer_scratch_joint,CN2H2,16000,6,-148.60170458361836+/-0
orbformer_scratch_joint,CN2H2,16000,7,-148.65059919789812+/-0
orbformer_scratch_joint,CN2H2,16000,8,-148.5642297842889+/-0
orbformer_scratch_joint,CN2H2,16000,9,-148.63755951927234+/-0
orbformer_scratch_joint,CN2H2,32000,0,-148.62403130818018+/-0
orbformer_scratch_joint,CN2H2,32000,1,-148.64198789241507+/-0
orbformer_scratch_joint,CN2H2,32000,2,-148.6756733218248+/-0
orbformer_scratch_joint,CN2H2,32000,3,-148.64608001966485+/-0
